,feicao_id,name,operador,titularida,categoria,tipo_grupo,tipo,cadastro,sigla_esta,nome_bacia,nome_bloco,sigla_camp,nome_campo,ambiente,ogr_fid,pos_anp,reclassifi,situacao,dat_inicio,dat_termin,dat_conclu,lat_4c,long_4c,latitude,longitude,datum_hori,tipo_coord,direcao,prof_vert,prof_sond,prof_medid,ref_profun,mesa_rotat,cota_altim,lamina_dag,datum_vert,uni_estrat,geo_grup_f,geo_form_f,geo_memb_f,cdpe,agp,pc,pag,p_conven,dur_perfur,p_digitais,p_process,p_espec,a_lateral,sismica,tempo_prof,dados_dire,teste_cabo,teste_form,canhoneio,testemunho,geoquimica,sig_sonda,nome_sonda,at_presal,creation_d,modificati,camada_id,geometry
49,1349391,7-AB-38-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810206700,RJ,Campos,AB,AB,ALBACORA,M,24552,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,31/01/1994,15/02/1994,15/02/1994,,,,,SIRGAS2000,Definitiva,Vertical,0,2952,0,MR,22,630,630,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS-41,TRANSOCEAN LEGEND,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9106 -22.0942)
50,1333892,7-AB-50DB-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810215300,RJ,Campos,AB,AB,ALBACORA,M,24798,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,28/02/1996,21/03/1996,21/03/1996,,,,,SIRGAS2000,Definitiva,Direcional,0,3075,0,MR,25,370,370,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS-22,PETROBRAS XVII,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.956 -22.1813)
51,1333894,7-AB-108HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281023915,RJ,Campos,AB,AB,ALBACORA,M,24777,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,11/05/2009,17/05/2009,22/06/2009,,,,,SIRGAS2000,Definitiva,Horizontal,0,3600,3600,MR,26,523,523,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-64,OCEAN CONCORD,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9503 -22.0479)
52,1333946,8-AB-58DC-RJS,Petrobras,Público,Injeção,producao,Explotatório,742810230500,RJ,Campos,AB,AB,ALBACORA,M,24754,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,04/08/1998,12/09/1998,12/09/1998,,,,,SIRGAS2000,Definitiva,Direcional,0,4385,0,MR,25,294,294,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS-52,OCEAN WHITTINGTON,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9882 -22.1346)
53,1335849,9-AB-57D-RJS,Petrobras,Público,Especial,especial,Explotatório,742810219200,RJ,Campos,AB,AB,ALBACORA,M,24746,N,OBSERVAÇÃO,ABANDONADO PERMANENTEMENTE,04/10/1996,23/06/1997,23/06/1997,,,,,SIRGAS2000,Definitiva,Direcional,0,3625.4,0,MR,26,295,295,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS-46,OCEAN BARONESS,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.988 -22.1376)
54,1334631,7-AB-97HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281022798,RJ,Campos,AB,AB,ALBACORA,M,24793,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,26/01/2008,29/01/2008,27/02/2008,,,,,SIRGAS2000,Definitiva,Horizontal,2588,0,3408,MR,26,343,343,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-50,TRANSOCEAN DRILLER,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9658 -22.1786)
55,1334632,7-AB-99HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281022916,RJ,Campos,AB,AB,ALBACORA,M,24834,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,28/03/2008,13/04/2008,07/06/2008,,,,,SIRGAS2000,Definitiva,Horizontal,2534.8,0,3360,MR,26,555,555,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-50,TRANSOCEAN DRILLER,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9232 -22.1439)
56,1334633,7-AB-130HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281028655,RJ,Campos,,AB,ALBACORA,M,24567,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,31/01/2016,26/03/2016,14/04/2016,,,,,SIRGAS2000,Definitiva,Horizontal,2932.6,3889,3889,MR,24,962,962,NM,,Campos,Carapebus,,Existe,,,,,Existe,,,,,,,Existe,,,Existe,,,SS-81,NORBE VI,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.8782 -22.0785)
57,1334636,7-AB-55H-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810219400,RJ,Campos,AB,AB,ALBACORA,M,24748,N,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,09/10/1996,26/12/1996,26/12/1996,,,,,SIRGAS2000,Definitiva,Horizontal,0,4097,0,MR,26,295,295,NM,,,,,,,,,,,Existe,,,,,,,,,,,,SS-47,PRIDE SOUTH AMERICA,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9878 -22.1375)
58,1334638,7-AB-9D-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810186000,RJ,Campos,AB,AB,ALBACORA,M,24811,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,09/11/1990,09/12/1990,09/12/1990,,,,,SIRGAS2000,Definitiva,Direcional,0,2993,0,MR,27,423,423,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS-16,PETROBRAS X,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9418 -22.1578)
59,1349591,7-AB-33D-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810205100,RJ,Campos,AB,AB,ALBACORA,M,24827,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,10/12/1993,28/12/1993,28/12/1993,,,,,SIRGAS2000,Definitiva,Direcional,0,2965,0,MR,22,525,525,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,Existe,SS40,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9256 -22.1429)
60,1334777,7-AB-134HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281029278,RJ,Campos,,AB,ALBACORA,M,24581,S,ABANDONADO POR OBJETIVO FORA DE PREVISÃO,ABANDONADO PERMANENTEMENTE,10/09/2018,08/10/2018,10/10/2018,,,,,SIRGAS2000,Definitiva,Horizontal,2559,3784,3784,MR,27,1012,1012,NM,,Campos,Carapebus,,Existe,,,,Existe,Existe,Existe,,,,,,Existe,Existe,,,,,SS-85,ODN DELBA III,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.8722 -22.0661)
61,1349609,7-AB-52DA-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810218600,RJ,Campos,AB,AB,ALBACORA,M,24818,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,10/09/1996,14/09/1996,14/09/1996,,,,,SIRGAS2000,Definitiva,Direcional,0,3168,0,MR,25,460,460,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS-22,PETROBRAS XVII,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9368 -22.1573)
62,1349645,7-AB-48D-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810214200,RJ,Campos,AB,AB,ALBACORA,M,24805,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,28/12/1995,14/02/1996,14/02/1996,,,,,SIRGAS2000,Definitiva,Direcional,0,2862,0,MR,25,370,370,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS-22,PETROBRAS XVII,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9533 -22.1814)
63,1335053,7-AB-78H-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281020906,RJ,Campos,AB,AB,ALBACORA,M,24616,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,08/05/2004,00/01/1900,31/08/2004,,,,,SIRGAS2000,Definitiva,Horizontal,0,4311,4311,MR,26,437,437,NM,,,,,Existe,,,,,,Existe,,,,,,Existe,,,,,,SS-50,TRANSOCEAN DRILLER,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9344 -22.1301)
64,1335055,7-AB-103HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281024859,RJ,Campos,AB,AB,ALBACORA,M,24782,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,28/06/2010,19/07/2010,20/08/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2623.5,3360,3360,MR,25,626,626,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-65,BORGNY DOPHIN,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9438 -22.0317)
65,1335057,7-AB-6D-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810178700,RJ,Campos,AB,AB,ALBACORA,M,24615,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,01/11/1988,28/12/1988,28/12/1988,,,,,SIRGAS2000,Definitiva,Direcional,0,3420,0,MR,27,437,437,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS-16,PETROBRAS X,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9342 -22.1301)
66,1335089,3-BRSA-484-RJS,Petrobras,Público,Extensão,exploratorio,Exploratório,74281022232,RJ,Campos,AB,AB,ALBACORA,M,25138,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,13/03/2007,18/04/2007,18/04/2007,,,,,SIRGAS2000,Definitiva,Vertical,3000,3025,3025,MR,25,282,282,NM,,,,,Existe,Existe,Existe,,Existe,Existe,,,Existe,,,,Existe,Existe,,,,,SS-22,PETROBRAS XVII,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40 -22.1165)
67,1335108,7-AB-13HA-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810191400,RJ,Campos,AB,AB,ALBACORA,M,24743,N,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,11/01/1992,23/03/1992,23/03/1992,,,,,SIRGAS2000,Definitiva,Horizontal,0,3931,0,MR,25,290,290,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS-22,PETROBRAS XVII,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9889 -22.1382)
68,1335351,3-BRSA-221-RJS,Petrobras,Público,Extensão,exploratorio,Exploratório,74281020517,RJ,Campos,AB,AB,ALBACORA,M,24607,S,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,05/06/2003,24/06/2003,04/07/2003,,,,,SIRGAS2000,Definitiva,Vertical,0,3490,0,MR,22,719,719,NM,,,,,Existe,Existe,Existe,,Existe,,Existe,,Existe,,Existe,,Existe,Existe,,,,,SS-41,TRANSOCEAN LEGEND,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9009 -22.136)
69,1349764,3-AB-2-RJS,Petrobras,Público,Extensão,exploratorio,Exploratório,742810156900,RJ,Campos,AB,AB,ALBACORA,M,25139,N,EXTENSÃO PARA PETRÓLEO,ABANDONADO PERMANENTEMENTE,16/07/1986,30/08/1986,15/09/1986,,,,,SIRGAS2000,Definitiva,Vertical,0,3400,0,MR,25,271,271,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,Existe,P-16,PETROBRAS XVI,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-40.0019 -22.1317)
70,1335353,3-BRSA-388-RJS,Petrobras,Público,Extensão,exploratorio,Exploratório,74281021583,RJ,Campos,AB,AB,ALBACORA,M,24772,S,EXTENSÃO PARA PETRÓLEO,ABANDONADO PERMANENTEMENTE,23/11/2005,00/01/1900,14/12/2005,,,,,SIRGAS2000,Definitiva,Vertical,2951,2977,2977,MR,26,434,434,NM,,,,,Existe,Existe,Existe,,Existe,Existe,Existe,,,,Existe,,Existe,Existe,,,,,SS-50,TRANSOCEAN DRILLER,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9485 -22.0625)
71,1335589,8-AB-90A-RJS,Petrobras,Público,Injeção,producao,Explotatório,74281022224,RJ,Campos,AB,AB,ALBACORA,M,24559,S,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,07/03/2007,00/01/1900,08/03/2007,,,,,SIRGAS2000,Definitiva,Vertical,967,0,993,MR,25.5,906,906,NM,,,,,,,,,,,,,,,,,,,,,,,SS-50,TRANSOCEAN DRILLER,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.8865 -22.0775)
72,1335797,3-BRSA-375-RJS,Petrobras,Público,Extensão,exploratorio,Exploratório,74281021540,RJ,Campos,AB,AB,ALBACORA,M,24778,S,EXTENSÃO PARA PETRÓLEO,ABANDONADO PERMANENTEMENTE,26/10/2005,00/01/1900,19/11/2005,,,,,SIRGAS2000,Definitiva,Vertical,2900,2926,2926,MR,26,507,507,NM,,,,,Existe,Existe,Existe,,Existe,Existe,Existe,,,,,,Existe,Existe,,,,,SS-50,TRANSOCEAN DRILLER,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9503 -22.0478)
73,1336115,3-AB-40-RJS,Petrobras,Público,Extensão,exploratorio,Exploratório,742810207500,RJ,Campos,AB,AB,ALBACORA,M,24808,N,PRODUTOR SUBCOMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,22/04/1994,21/05/1994,21/05/1994,,,,,SIRGAS2000,Definitiva,Vertical,0,3076,0,MR,22,489,489,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,,SS-41,TRANSOCEAN LEGEND,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.944 -22.1879)
74,1336116,3-RJS-355-RJS,Petrobras,Público,Extensão,exploratorio,Exploratório,742810158500,RJ,Campos,AB,AB,ALBACORA,M,24574,N,EXTENSÃO PARA PETRÓLEO,ABANDONADO PERMANENTEMENTE,24/07/1986,16/09/1986,16/09/1986,,,,,SIRGAS2000,Definitiva,Vertical,0,3563,0,MR,13,966,966,NM,,,,,,Existe,Existe,,,,Existe,,,,Existe,Existe,,,,,,,NS-7,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.8832 -22.0572)
75,1336323,7-AB-42D-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810207700,RJ,Campos,AB,AB,ALBACORA,M,24828,N,PRODUTOR SUBCOMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,05/05/1994,23/05/1994,23/05/1994,,,,,SIRGAS2000,Definitiva,Direcional,0,3438,0,MR,22,534,534,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS40,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9256 -22.1427)
76,1336324,9-AB-96DA-RJS,Petrobras,Público,Especial,especial,Explotatório,74281022706,RJ,Campos,AB,AB,ALBACORA,M,24794,S,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,04/12/2007,05/01/2008,11/01/2008,,,,,SIRGAS2000,Definitiva,Direcional,2868,0,3032,MR,26,343,343,NM,,,,,Existe,Existe,,,Existe,Existe,,,Existe,,,,Existe,,,,,,SS-50,TRANSOCEAN DRILLER,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9658 -22.1786)
77,1336390,7-AB-63H-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810241400,RJ,Campos,AB,AB,ALBACORA,M,24750,N,OBSERVAÇÃO,ABANDONADO PERMANENTEMENTE,03/03/2000,21/06/2000,21/06/2000,,,,,SIRGAS2000,Definitiva,Horizontal,0,3856,3856,MR,27,296,296,NM,,,,,,,,,Existe,Existe,Existe,,Existe,,,,Existe,Existe,,,,,SS-52,OCEAN WHITTINGTON,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9875 -22.1347)
78,1336609,6-BRSA-899D-RJS,Petrobras,Público,Jazida Mais Profunda,exploratorio,Exploratório,74281025225,RJ,Campos,AB,AB,ALBACORA,M,24807,S,DESCOBRIDOR DE NOVA JAZIDA PETRÓLEO,ABANDONADO PERMANENTEMENTE,06/12/2010,15/04/2011,18/10/2011,,,,,SIRGAS2000,Definitiva,Direcional,4864.5,4900,4905,MR,25,380,380,NM,,,,,Existe,,Existe,,Existe,Existe,,,,Existe,Existe,,Existe,Existe,Existe,,,,SS-64,OCEAN CONCORD,S,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9531 -22.1699)
79,1336827,3-AB-41-RJS,Petrobras,Público,Extensão,exploratorio,Exploratório,742810208000,RJ,Campos,AB,AB,ALBACORA,M,24787,N,EXTENSÃO PARA PETRÓLEO,ABANDONADO PERMANENTEMENTE,29/05/1994,14/06/1994,14/06/1994,,,,,SIRGAS2000,Definitiva,Vertical,0,2979,0,MR,22,322,322,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,,SS-41,TRANSOCEAN LEGEND,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.98 -22.1959)
80,1337074,7-AB-21D-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810196300,RJ,Campos,AB,AB,ALBACORA,M,24624,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,15/10/1992,02/11/1992,02/11/1992,,,,,SIRGAS2000,Definitiva,Direcional,0,3169,0,MR,22,602,602,NM,,,,,,,Existe,,Existe,,Existe,,,,,,Existe,,,,,,SS40,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.915 -22.1233)
81,1337278,3-BRSA-239-RJS,Petrobras,Público,Extensão,exploratorio,Exploratório,74281020628,RJ,Campos,AB,AB,ALBACORA,M,24634,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,04/09/2003,22/09/2003,07/10/2003,,,,,SIRGAS2000,Definitiva,Vertical,0,3518,0,MR,22,729,729,NM,,,,,Existe,Existe,Existe,,Existe,Existe,,,Existe,,Existe,,Existe,Existe,,,,,SS-41,TRANSOCEAN LEGEND,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.8977 -22.1016)
82,1337285,9-AB-91-RJS,Petrobras,Público,Especial,especial,Explotatório,74281022468,RJ,Campos,AB,AB,ALBACORA,M,24602,S,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,30/07/2007,12/08/2007,19/08/2007,,,,,SIRGAS2000,Definitiva,Vertical,2983,0,2983,MR,26,708,708,NM,,,,,Existe,Existe,,,Existe,Existe,,,,,,,Existe,Existe,,,,,SS-50,TRANSOCEAN DRILLER,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9038 -22.1419)
83,1337786,7-AB-95H-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281022518,RJ,Campos,AB,AB,ALBACORA,M,24637,S,PRODUTOR COMERCIAL DE PETRÓLEO,FECHADO,23/08/2007,01/10/2007,05/11/2007,,,,,SIRGAS2000,Definitiva,Horizontal,2664.1,0,3675,MR,26,1035,1035,NM,,,,,Existe,,,,Existe,Existe,,,Existe,,,,Existe,,,,,,SS-50,TRANSOCEAN DRILLER,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.8657 -22.0997)
84,1337859,7-AB-15D-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810193200,RJ,Campos,AB,AB,ALBACORA,M,24557,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE SEM MONITORAMENTO,12/05/1992,10/07/1992,10/07/1992,,,,,SIRGAS2000,Definitiva,Direcional,0,3762,0,MR,25,870,870,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS-41,TRANSOCEAN LEGEND,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.8868 -22.0889)
85,1337912,7-AB-20D-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810195800,RJ,Campos,AB,AB,ALBACORA,M,24626,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,20/09/1992,08/10/1992,08/10/1992,,,,,SIRGAS2000,Definitiva,Direcional,0,3122,0,MR,22,602,602,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS40,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9151 -22.1233)
86,1337966,7-AB-16D-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810193100,RJ,Campos,AB,AB,ALBACORA,M,24609,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,06/05/1992,01/06/1992,01/06/1992,,,,,SIRGAS2000,Definitiva,Direcional,0,3417,0,MR,22,550,550,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS40,,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9334 -22.1313)
87,1340762,7-AB-8D-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810185400,RJ,Campos,AB,AB,ALBACORA,M,24809,N,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO PERMANENTEMENTE,05/09/1990,03/10/1990,03/10/1990,,,,,SIRGAS2000,Definitiva,Direcional,0,3352,0,MR,27,419,419,NM,,,,,,,Existe,,,,Existe,,,,,,,,,,,,SS-16,PETROBRAS X,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9421 -22.158)
88,1340764,4-BRSA-204DA-RJS,Petrobras,Público,Pioneiro Adjacente,exploratorio,Exploratório,74281019906,RJ,Campos,AB,AB,ALBACORA,M,24825,S,PRODUTOR COMERCIAL DE PETRÓLEO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,27/03/2002,13/05/2002,16/05/2002,,,,,SIRGAS2000,Definitiva,Direcional,0,3683,0,MR,25,513,513,NM,,,,,,Existe,Existe,,Existe,,Existe,,Existe,,Existe,,Existe,,,,,,SS-39,ALASKAN STAR,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9268 -22.1445)
89,1340785,8-AB-90B-RJS,Petrobras,Público,Injeção,producao,Explotatório,74281022230,RJ,Campos,AB,AB,ALBACORA,M,24560,S,INJEÇÃO DE ÁGUA,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,09/03/2007,00/01/1900,17/06/2007,,,,,SIRGAS2000,Definitiva,Vertical,3162,0,3162,MR,26,903,903,NM,,,,,,Existe,,,Existe,Existe,,,,,,,Existe,Existe,,,,,SS-50,TRANSOCEAN DRILLER,I,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.8865 -22.0775)
90,1340856,7-AB-106HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,74281023546,RJ,Campos,AB,AB,ALBACORA,M,24788,S,ABANDONADO POR ACIDENTE MECÂNICO,ABANDONADO PERMANENTEMENTE,14/12/2008,15/12/2008,22/12/2008,,,,,SIRGAS2000,Definitiva,Horizontal,1986,0,2047,MR,26,0,0,NM,,,,,,,,,,Existe,,,,,,,Existe,,,,,,SS-50,TRANSOCEAN DRILLER,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9747 -22.1818)
91,1340948,7-AB-62HP-RJS,Petrobras,Público,Desenvolvimento,producao,Explotatório,742810237900,RJ,Campos,AB,AB,ALBACORA,M,24751,N,INDEFINIDO,ABANDONADO TEMPORARIAMENTE COM MONITORAMENTO,18/09/1999,14/12/1999,14/12/1999,,,,,SIRGAS2000,Definitiva,Horizontal,0,4257,0,MR,27,296,296,NM,,,,,,Existe,Existe,,,,Existe,,,,,,,,,,,,SS-52,OCEAN WHITTINGTON,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9873 -22.1347)
92,1340949,9-AB-107DP-RJS,Petrobras,Público,Especial,especial,Explotatório,74281023799,RJ,Campos,AB,AB,ALBACORA,M,24776,S,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,25/03/2009,17/04/2009,11/05/2009,,,,,SIRGAS2000,Definitiva,Direcional,0,3210,3210,MR,26,523,523,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,Existe,,,,,SS-64,OCEAN CONCORD,,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9503 -22.0479)
93,1340965,8-AB-115D-RJS,Petrobras,Público,Injeção,producao,Explotatório,74281024414,RJ,Campos,AB,AB,ALBACORA,M,24769,S,INJEÇÃO DE ÁGUA,FECHADO,12/12/2009,09/01/2010,22/02/2010,,,,,SIRGAS2000,Definitiva,Direcional,2858,2935,2935,MR,27,428,428,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-52,OCEAN WHITTINGTON,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9435 -22.0713)
94,1340966,8-AB-116H-RJS,Petrobras,Público,Injeção,producao,Explotatório,74281024424,RJ,Campos,AB,AB,ALBACORA,M,24822,S,ABANDONADO POR OBJETIVO FORA DE PREVISÃO,ABANDONADO PERMANENTEMENTE,19/12/2009,21/01/2010,24/01/2010,,,,,SIRGAS2000,Definitiva,Horizontal,2713,3459,3459,MR,22.5,637,637,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-64,OCEAN CONCORD,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9193 -22.1636)
95,1350437,9-AB-120D-RJS,Petrobras,Público,Especial,especial,Explotatório,74281025067,RJ,Campos,AB,AB,ALBACORA,M,24785,S,ABANDONADO POR OUTRAS RAZÕES,ABANDONADO PERMANENTEMENTE,22/09/2010,20/10/2010,30/10/2010,,,,,SIRGAS2000,Definitiva,Direcional,2765.5,3250,3250,MR,27,285,285,NM,,,,,Existe,,,,Existe,Existe,,,,Existe,,,Existe,Existe,,,Existe,,SS-52,OCEAN WHITTINGTON,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.991 -22.1764)
96,1350438,9-AB-102DP-RJS,Petrobras,Público,Especial,especial,Explotatório,74281024832,RJ,Campos,AB,AB,ALBACORA,M,24781,S,OBSERVAÇÃO,ABANDONADO PERMANENTEMENTE,16/06/2010,22/06/2010,28/06/2010,,,,,SIRGAS2000,Definitiva,Direcional,2663,3154,3154,MR,25,626,626,NM,,,,,Existe,,,,,Existe,,,,,,,Existe,,,,,,SS-65,BORGNY DOPHIN,N,2025-03-10 00:00:00,2025-03-10 00:00:00,12,POINT (-39.9438 -22.0317)
